p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.3;50;1024;314848.00;1024.00;1024.00;4428.63;0.035612;0.823291;0.016708;4140.27;
0.3;51;1024;314848.00;1024.00;1024.00;4422.83;0.036344;0.817497;0.016491;4157.37;
0.3;52;1024;314848.00;1024.00;1024.00;4437.40;0.035075;0.818571;0.016725;4158.93;
0.3;53;1024;314848.00;1024.00;1024.00;4430.20;0.034570;0.819092;0.016376;4168.47;
0.3;54;1024;314848.00;1024.00;1024.00;4432.60;0.034017;0.818717;0.016400;4173.00;
0.3;55;1024;314848.00;1024.00;1024.00;4439.40;0.033854;0.819482;0.015959;4192.33;
0.3;56;1024;314848.00;1024.00;1024.00;4434.90;0.033480;0.818636;0.016169;4183.43;
0.3;57;1024;314848.00;1024.00;1024.00;4439.33;0.034196;0.811947;0.015983;4198.40;
0.3;58;1024;314848.00;1024.00;1024.00;4443.80;0.032145;0.812760;0.015843;4197.40;
0.3;59;1024;314848.00;1024.00;1024.00;4441.40;0.031836;0.813314;0.015606;4205.57;
0.3;60;1024;314848.00;1024.00;1024.00;4441.90;0.032650;0.814827;0.015424;4213.23;
0.3;61;1024;314848.00;1024.00;1024.00;4446.17;0.031999;0.813249;0.015523;4220.37;
0.3;62;1024;314848.00;1024.00;1024.00;4431.70;0.031315;0.812337;0.015529;4224.67;
0.3;63;1024;314848.00;1024.00;1024.00;4434.30;0.031624;0.807812;0.015127;4229.50;
0.3;64;1024;314848.00;1024.00;1024.00;4448.03;0.032015;0.810612;0.014970;4005.87;
0.3;2;2048;1258105.00;2048.00;2048.00;10263.60;0.111487;0.806001;0.086254;12646.07;
0.3;3;2048;1258105.00;2048.00;2048.00;10264.17;0.100441;0.814909;0.074673;13571.93;
0.3;4;2048;1258105.00;2048.00;2048.00;10259.80;0.091612;0.777777;0.063530;13486.17;
0.3;5;2048;1258105.00;2048.00;2048.00;10238.50;0.086086;0.781515;0.060750;12259.63;
0.3;6;2048;1258105.00;2048.00;2048.00;10261.80;0.081400;0.746146;0.051509;12261.83;
0.3;7;2048;1258105.00;2048.00;2048.00;10264.17;0.078227;0.780671;0.054701;12259.50;
0.3;8;2048;1258105.00;2048.00;2048.00;10260.87;0.072914;0.759364;0.048513;12276.67;
0.3;9;2048;1258105.00;2048.00;2048.00;10248.93;0.070093;0.739220;0.044426;12269.20;
0.3;10;2048;1258105.00;2048.00;2048.00;10267.47;0.067627;0.721785;0.040289;13427.60;
0.3;11;2048;1258105.00;2048.00;2048.00;10278.03;0.065643;0.712250;0.037549;13461.00;
0.3;12;2048;1258105.00;2048.00;2048.00;10241.83;0.064572;0.726242;0.037679;13317.27;
0.3;13;2048;1258105.00;2048.00;2048.00;10255.00;0.063430;0.759871;0.041897;12179.23;
0.3;14;2048;1258105.00;2048.00;2048.00;10254.50;0.060495;0.753296;0.039243;12200.27;
0.3;15;2048;1258105.00;2048.00;2048.00;10260.00;0.057731;0.749102;0.038157;13496.17;
0.3;16;2048;1258105.00;2048.00;2048.00;10270.87;0.056312;0.746199;0.036541;13530.43;
0.3;17;2048;1258105.00;2048.00;2048.00;10259.70;0.053852;0.739193;0.034853;13535.17;
0.3;18;2048;1258105.00;2048.00;2048.00;10242.40;0.052333;0.734966;0.033388;12580.77;
0.3;19;2048;1258105.00;2048.00;2048.00;10261.63;0.050434;0.734356;0.032436;12387.53;
0.3;20;2048;1258105.00;2048.00;2048.00;10262.70;0.050041;0.727349;0.031490;12402.90;
0.3;21;2048;1258105.00;2048.00;2048.00;10274.37;0.048725;0.722857;0.030306;12539.23;
0.3;22;2048;1258105.00;2048.00;2048.00;10268.03;0.048123;0.717532;0.028922;12450.23;
0.3;23;2048;1258105.00;2048.00;2048.00;10235.40;0.046688;0.713062;0.028080;12452.57;
0.3;24;2048;1258105.00;2048.00;2048.00;10293.80;0.045364;0.706768;0.027188;12473.13;
0.3;25;2048;1258105.00;2048.00;2048.00;10267.70;0.044035;0.705119;0.026391;12462.40;
0.3;26;2048;1258105.00;2048.00;2048.00;10279.43;0.044409;0.700665;0.025749;13651.03;
0.3;27;2048;1258105.00;2048.00;2048.00;10265.57;0.042890;0.694165;0.025495;13461.07;
0.3;28;2048;1258105.00;2048.00;2048.00;10264.17;0.042982;0.691735;0.024411;13674.73;
0.3;29;2048;1258105.00;2048.00;2048.00;10242.53;0.041916;0.686936;0.023960;13671.83;
0.3;30;2048;1258105.00;2048.00;2048.00;10266.90;0.040736;0.682066;0.023295;13692.67;
0.3;31;2048;1258105.00;2048.00;2048.00;10258.30;0.041154;0.679028;0.022537;12485.67;
0.3;32;2048;1258105.00;2048.00;2048.00;10246.20;0.040978;0.676666;0.022074;12623.83;
0.3;33;2048;1258105.00;2048.00;2048.00;10249.20;0.039621;0.674742;0.021985;13749.43;
0.3;34;2048;1258105.00;2048.00;2048.00;10237.47;0.038818;0.673798;0.021829;12747.73;
0.3;35;2048;1258105.00;2048.00;2048.00;10229.80;0.039239;0.671221;0.021132;12545.00;
0.3;36;2048;1258105.00;2048.00;2048.00;10257.47;0.038992;0.672016;0.021057;13743.97;
0.3;37;2048;1258105.00;2048.00;2048.00;10245.27;0.037646;0.673617;0.020434;13345.80;
0.3;38;2048;1258105.00;2048.00;2048.00;10253.27;0.039054;0.676742;0.020148;13763.83;
0.3;39;2048;1258105.00;2048.00;2048.00;10263.63;0.038140;0.679669;0.019994;12692.93;
0.3;40;2048;1258105.00;2048.00;2048.00;10265.63;0.037888;0.681009;0.019884;12572.10;
0.3;41;2048;1258105.00;2048.00;2048.00;10232.73;0.038349;0.690289;0.019881;12581.23;
0.3;42;2048;1258105.00;2048.00;2048.00;10262.37;0.038317;0.699531;0.019702;15036.03;
0.3;43;2048;1258105.00;2048.00;2048.00;10247.33;0.036995;0.706695;0.019956;13810.63;
0.3;44;2048;1258105.00;2048.00;2048.00;10229.10;0.036838;0.719455;0.020965;13834.20;
0.3;45;2048;1258105.00;2048.00;2048.00;10265.87;0.037400;0.734242;0.022223;12668.80;
0.3;46;2048;1258105.00;2048.00;2048.00;10272.23;0.036035;0.734196;0.022276;12707.60;
0.3;47;2048;1258105.00;2048.00;2048.00;10246.40;0.035042;0.736776;0.022257;12785.67;
0.3;48;2048;1258105.00;2048.00;2048.00;10271.93;0.035311;0.733919;0.022009;12686.70;
0.3;49;2048;1258105.00;2048.00;2048.00;10270.40;0.035856;0.732031;0.021948;13907.20;
0.3;50;2048;1258105.00;2048.00;2048.00;10242.50;0.034416;0.735563;0.021845;13924.67;
0.3;51;2048;1258105.00;2048.00;2048.00;10248.23;0.035465;0.734147;0.021232;12743.53;
0.3;52;2048;1258105.00;2048.00;2048.00;10214.27;0.033944;0.733895;0.021421;12722.20;
0.3;53;2048;1258105.00;2048.00;2048.00;10256.23;0.033822;0.732560;0.020873;12790.17;
0.3;54;2048;1258105.00;2048.00;2048.00;10249.83;0.033496;0.729826;0.020568;12841.40;
0.3;55;2048;1258105.00;2048.00;2048.00;10282.90;0.032959;0.733675;0.020716;14012.33;
0.3;56;2048;1258105.00;2048.00;2048.00;10256.10;0.031274;0.733512;0.020487;13518.80;
0.3;57;2048;1258105.00;2048.00;2048.00;10249.00;0.031104;0.729533;0.020759;13417.33;
0.3;58;2048;1258105.00;2048.00;2048.00;10251.00;0.030631;0.731584;0.020607;14076.87;
0.3;59;2048;1258105.00;2048.00;2048.00;10243.77;0.030770;0.730298;0.020306;14071.40;
0.3;60;2048;1258105.00;2048.00;2048.00;10259.33;0.029720;0.729736;0.020114;14081.03;
0.3;61;2048;1258105.00;2048.00;2048.00;10255.17;0.031217;0.732682;0.020314;13274.23;
0.3;62;2048;1258105.00;2048.00;2048.00;10271.40;0.030046;0.730648;0.019978;14108.83;
0.3;63;2048;1258105.00;2048.00;2048.00;10255.17;0.029712;0.729907;0.019716;13481.60;
0.3;64;2048;1258105.00;2048.00;2048.00;10259.40;0.028711;0.728573;0.019627;12786.13;
0.3;2;4096;5032428.00;4096.00;4096.00;23755.07;0.101277;0.675589;0.108671;45678.07;
0.3;3;4096;5032428.00;4096.00;4096.00;23783.70;0.091504;0.696273;0.093437;45480.77;
0.3;4;4096;5032428.00;4096.00;4096.00;23717.47;0.085013;0.692676;0.091444;46455.83;
0.3;5;4096;5032428.00;4096.00;4096.00;23751.87;0.079107;0.622361;0.077884;45783.53;
0.3;6;4096;5032428.00;4096.00;4096.00;23708.83;0.072807;0.633269;0.076094;45183.20;
0.3;7;4096;5032428.00;4096.00;4096.00;23767.70;0.070435;0.609539;0.066693;45071.37;
0.3;8;4096;5032428.00;4096.00;4096.00;23685.90;0.068781;0.635850;0.073138;44871.40;
0.3;9;4096;5032428.00;4096.00;4096.00;23712.63;0.064801;0.634054;0.068051;44835.00;
0.3;10;4096;5032428.00;4096.00;4096.00;23729.80;0.060932;0.644131;0.063772;44773.10;
0.3;11;4096;5032428.00;4096.00;4096.00;23723.27;0.058984;0.599042;0.060483;46973.03;
0.3;12;4096;5032428.00;4096.00;4096.00;23757.87;0.057034;0.572426;0.056578;44984.80;
0.3;13;4096;5032428.00;4096.00;4096.00;23756.30;0.055383;0.551662;0.053516;44835.47;
0.3;14;4096;5032428.00;4096.00;4096.00;23721.67;0.055097;0.555010;0.050312;44686.97;
0.3;15;4096;5032428.00;4096.00;4096.00;23716.00;0.054244;0.557095;0.050910;45137.57;
0.3;16;4096;5032428.00;4096.00;4096.00;23745.40;0.052904;0.596775;0.057104;45222.73;
0.3;17;4096;5032428.00;4096.00;4096.00;23754.67;0.051303;0.598427;0.055294;44799.23;
0.3;18;4096;5032428.00;4096.00;4096.00;23748.27;0.049957;0.601870;0.054067;48536.87;
0.3;19;4096;5032428.00;4096.00;4096.00;23712.67;0.047961;0.604911;0.053134;45193.30;
0.3;20;4096;5032428.00;4096.00;4096.00;23769.33;0.047009;0.605442;0.052396;44973.47;
0.3;21;4096;5032428.00;4096.00;4096.00;23750.50;0.045070;0.606018;0.051118;45026.77;
0.3;22;4096;5032428.00;4096.00;4096.00;23779.40;0.044020;0.609018;0.050189;49565.73;
0.3;23;4096;5032428.00;4096.00;4096.00;23766.17;0.042942;0.606885;0.049309;45424.27;
0.3;24;4096;5032428.00;4096.00;4096.00;23742.03;0.042372;0.603779;0.048335;45566.17;
0.3;25;4096;5032428.00;4096.00;4096.00;23757.80;0.041166;0.601286;0.047277;48697.70;
0.3;26;4096;5032428.00;4096.00;4096.00;23777.73;0.040312;0.598454;0.046834;45811.03;
0.3;27;4096;5032428.00;4096.00;4096.00;23766.87;0.039417;0.600454;0.045680;45219.80;
0.3;28;4096;5032428.00;4096.00;4096.00;23705.03;0.038060;0.605292;0.044783;45293.83;
0.3;29;4096;5032428.00;4096.00;4096.00;23723.23;0.037758;0.606727;0.044025;45582.63;
0.3;30;4096;5032428.00;4096.00;4096.00;23771.07;0.036972;0.607917;0.043035;45364.57;
0.3;31;4096;5032428.00;4096.00;4096.00;23720.10;0.035840;0.605115;0.042728;45802.83;
0.3;32;4096;5032428.00;4096.00;4096.00;23711.50;0.035579;0.609131;0.042526;48513.77;
0.3;33;4096;5032428.00;4096.00;4096.00;23704.90;0.034390;0.602557;0.041714;46062.67;
0.3;34;4096;5032428.00;4096.00;4096.00;23796.20;0.034999;0.595216;0.041209;45847.33;
0.3;35;4096;5032428.00;4096.00;4096.00;23783.20;0.034017;0.582716;0.040721;45511.00;
0.3;36;4096;5032428.00;4096.00;4096.00;23803.00;0.034745;0.569839;0.039942;45835.33;
0.3;37;4096;5032428.00;4096.00;4096.00;23823.30;0.033595;0.563345;0.039188;45486.03;
0.3;38;4096;5032428.00;4096.00;4096.00;23816.77;0.032979;0.554594;0.038988;45528.47;
0.3;39;4096;5032428.00;4096.00;4096.00;23771.70;0.033181;0.549414;0.038352;46102.83;
0.3;40;4096;5032428.00;4096.00;4096.00;23758.17;0.032612;0.546209;0.037645;47182.03;
0.3;41;4096;5032428.00;4096.00;4096.00;23721.00;0.031864;0.539704;0.037083;49897.47;
0.3;42;4096;5032428.00;4096.00;4096.00;23746.13;0.032218;0.535821;0.036660;45898.67;
0.3;43;4096;5032428.00;4096.00;4096.00;23707.27;0.031504;0.529674;0.036045;46196.10;
0.3;44;4096;5032428.00;4096.00;4096.00;23723.07;0.031595;0.526122;0.035467;45608.27;
0.3;45;4096;5032428.00;4096.00;4096.00;23763.37;0.031178;0.519561;0.035098;45597.73;
0.3;46;4096;5032428.00;4096.00;4096.00;23781.93;0.030892;0.517221;0.034667;45660.77;
0.3;47;4096;5032428.00;4096.00;4096.00;23790.10;0.030485;0.514429;0.034435;45853.67;
0.3;48;4096;5032428.00;4096.00;4096.00;23754.53;0.030583;0.509456;0.033633;45673.57;
0.3;49;4096;5032428.00;4096.00;4096.00;23751.90;0.030256;0.508369;0.033242;45653.17;
0.3;50;4096;5032428.00;4096.00;4096.00;23763.60;0.030216;0.507530;0.032553;46402.27;
0.3;51;4096;5032428.00;4096.00;4096.00;23725.43;0.029603;0.508961;0.031753;45719.00;
0.3;52;4096;5032428.00;4096.00;4096.00;23730.23;0.029251;0.513015;0.031298;45666.00;
0.3;53;4096;5032428.00;4096.00;4096.00;23753.50;0.029887;0.514096;0.031132;45786.00;
0.3;54;4096;5032428.00;4096.00;4096.00;23762.07;0.029591;0.513127;0.030592;47242.63;
0.3;55;4096;5032428.00;4096.00;4096.00;23722.00;0.029245;0.514760;0.030378;46409.43;
0.3;56;4096;5032428.00;4096.00;4096.00;23785.77;0.029070;0.519439;0.030415;45689.73;
0.3;57;4096;5032428.00;4096.00;4096.00;23687.73;0.028942;0.519394;0.030550;50535.47;
0.3;58;4096;5032428.00;4096.00;4096.00;23697.43;0.028208;0.520532;0.030458;47710.90;
0.3;59;4096;5032428.00;4096.00;4096.00;23693.03;0.028301;0.522933;0.030483;50425.77;
0.3;60;4096;5032428.00;4096.00;4096.00;23767.97;0.028635;0.526374;0.030753;46170.27;
0.3;61;4096;5032428.00;4096.00;4096.00;23746.97;0.028752;0.534166;0.031273;46065.07;
0.3;62;4096;5032428.00;4096.00;4096.00;23720.53;0.028120;0.541722;0.031762;46703.83;
0.3;63;4096;5032428.00;4096.00;4096.00;23782.80;0.028606;0.553894;0.032496;45843.87;
0.3;64;4096;5032428.00;4096.00;4096.00;23800.60;0.027954;0.562492;0.033868;46219.67;
0.3;2;8192;20131244.00;8192.00;8192.00;52208.07;0.093303;0.485277;0.104145;172943.90;
0.3;3;8192;20131244.00;8192.00;8192.00;52218.07;0.083950;0.488593;0.088372;170882.67;
0.3;4;8192;20131244.00;8192.00;8192.00;52107.03;0.076865;0.475166;0.078096;170018.97;
0.3;5;8192;20131244.00;8192.00;8192.00;52178.53;0.071788;0.497234;0.073711;170013.77;
0.3;6;8192;20131244.00;8192.00;8192.00;52192.80;0.068916;0.435591;0.067387;176085.33;
0.3;7;8192;20131244.00;8192.00;8192.00;52131.07;0.063895;0.480008;0.064465;169982.03;
0.3;8;8192;20131244.00;8192.00;8192.00;52178.73;0.061133;0.462089;0.059844;175689.43;
0.3;9;8192;20131244.00;8192.00;8192.00;52217.33;0.059905;0.383744;0.054070;169372.93;
0.3;10;8192;20131244.00;8192.00;8192.00;52167.83;0.057487;0.419033;0.056840;171112.00;
0.3;11;8192;20131244.00;8192.00;8192.00;52170.23;0.054549;0.436349;0.053126;176071.17;
0.3;12;8192;20131244.00;8192.00;8192.00;52155.63;0.052358;0.450704;0.050962;170953.70;
0.3;13;8192;20131244.00;8192.00;8192.00;52198.27;0.050034;0.462493;0.049094;171107.37;
0.3;14;8192;20131244.00;8192.00;8192.00;52137.57;0.048504;0.469073;0.047332;171381.10;
0.3;15;8192;20131244.00;8192.00;8192.00;52127.73;0.047057;0.466851;0.046955;171419.33;
0.3;16;8192;20131244.00;8192.00;8192.00;52181.63;0.046919;0.449341;0.046495;176215.00;
0.3;17;8192;20131244.00;8192.00;8192.00;52238.83;0.046146;0.401133;0.045290;171337.47;
0.3;18;8192;20131244.00;8192.00;8192.00;52170.50;0.045784;0.362519;0.042620;169822.50;
0.3;19;8192;20131244.00;8192.00;8192.00;52136.13;0.045243;0.345178;0.040385;171210.77;
0.3;20;8192;20131244.00;8192.00;8192.00;52165.07;0.045382;0.359162;0.041663;173929.60;
0.3;21;8192;20131244.00;8192.00;8192.00;52145.70;0.043897;0.368510;0.042622;170306.60;
0.3;22;8192;20131244.00;8192.00;8192.00;52143.40;0.042601;0.372220;0.041483;173869.20;
0.3;23;8192;20131244.00;8192.00;8192.00;52107.63;0.041396;0.376523;0.040511;173264.67;
0.3;24;8192;20131244.00;8192.00;8192.00;52181.83;0.040358;0.381062;0.039479;171405.83;
0.3;25;8192;20131244.00;8192.00;8192.00;52165.30;0.038938;0.385470;0.038960;170183.17;
0.3;26;8192;20131244.00;8192.00;8192.00;52131.50;0.037853;0.391206;0.038444;170422.07;
0.3;27;8192;20131244.00;8192.00;8192.00;52207.77;0.036806;0.395223;0.037741;171834.70;
0.3;28;8192;20131244.00;8192.00;8192.00;52183.83;0.036521;0.401683;0.036993;171784.00;
0.3;29;8192;20131244.00;8192.00;8192.00;52181.43;0.035651;0.405891;0.036397;173422.23;
0.3;30;8192;20131244.00;8192.00;8192.00;52216.30;0.034671;0.411783;0.035814;170644.27;
0.3;31;8192;20131244.00;8192.00;8192.00;52093.57;0.034014;0.414413;0.035028;172369.57;
0.3;32;8192;20131244.00;8192.00;8192.00;52171.93;0.033637;0.418003;0.034357;172242.17;
0.3;33;8192;20131244.00;8192.00;8192.00;52133.67;0.033090;0.422317;0.033662;178595.73;
0.3;34;8192;20131244.00;8192.00;8192.00;52174.40;0.031946;0.426012;0.033074;176920.87;
0.3;35;8192;20131244.00;8192.00;8192.00;52199.67;0.031733;0.430509;0.032544;172242.73;
0.3;36;8192;20131244.00;8192.00;8192.00;52197.30;0.031510;0.434369;0.031964;172301.60;
0.3;37;8192;20131244.00;8192.00;8192.00;52200.23;0.030583;0.439057;0.031568;171138.40;
0.3;38;8192;20131244.00;8192.00;8192.00;52201.13;0.030612;0.440437;0.031072;172469.17;
0.3;39;8192;20131244.00;8192.00;8192.00;52241.90;0.030036;0.443281;0.030761;172613.60;
0.3;40;8192;20131244.00;8192.00;8192.00;52284.80;0.029418;0.445611;0.030370;175663.30;
0.3;41;8192;20131244.00;8192.00;8192.00;52143.87;0.029175;0.448792;0.030079;171732.63;
0.3;42;8192;20131244.00;8192.00;8192.00;52156.77;0.028693;0.448874;0.029731;171636.40;
0.3;43;8192;20131244.00;8192.00;8192.00;52147.60;0.028191;0.451035;0.029583;171596.03;
0.3;44;8192;20131244.00;8192.00;8192.00;52077.00;0.027905;0.453950;0.029406;178101.60;
0.3;45;8192;20131244.00;8192.00;8192.00;52166.77;0.028005;0.455858;0.029147;173020.43;
0.3;46;8192;20131244.00;8192.00;8192.00;52149.67;0.027490;0.458118;0.028975;171705.93;
0.3;47;8192;20131244.00;8192.00;8192.00;52173.47;0.026864;0.458491;0.028471;171958.20;
0.3;48;8192;20131244.00;8192.00;8192.00;52187.70;0.026809;0.461468;0.028454;172063.40;
0.3;49;8192;20131244.00;8192.00;8192.00;52244.07;0.026600;0.463747;0.028415;173600.63;
0.3;50;8192;20131244.00;8192.00;8192.00;52096.53;0.026206;0.463834;0.028358;176102.10;
0.3;51;8192;20131244.00;8192.00;8192.00;52220.50;0.025922;0.463579;0.027882;172205.37;
0.3;52;8192;20131244.00;8192.00;8192.00;52126.93;0.025863;0.464595;0.027733;172079.73;
0.3;53;8192;20131244.00;8192.00;8192.00;52160.23;0.025966;0.465483;0.027842;173638.13;
0.3;54;8192;20131244.00;8192.00;8192.00;52164.00;0.025472;0.465698;0.027755;173658.43;
0.3;55;8192;20131244.00;8192.00;8192.00;52190.53;0.025172;0.465594;0.027647;173879.47;
0.3;56;8192;20131244.00;8192.00;8192.00;52196.20;0.024788;0.464340;0.027700;173787.03;
0.3;57;8192;20131244.00;8192.00;8192.00;52168.50;0.025159;0.465224;0.028036;172665.47;
0.3;58;8192;20131244.00;8192.00;8192.00;52167.47;0.024500;0.461874;0.027942;173975.43;
0.3;59;8192;20131244.00;8192.00;8192.00;52204.57;0.024422;0.460790;0.028397;174017.97;
0.3;60;8192;20131244.00;8192.00;8192.00;52173.60;0.024221;0.459768;0.028371;172403.40;
0.3;61;8192;20131244.00;8192.00;8192.00;52174.30;0.024002;0.458081;0.028735;172752.93;
0.3;62;8192;20131244.00;8192.00;8192.00;52187.20;0.023941;0.454863;0.029013;172777.73;
0.3;63;8192;20131244.00;8192.00;8192.00;52143.30;0.023878;0.450835;0.029222;172982.83;
0.3;64;8192;20131244.00;8192.00;8192.00;52203.83;0.024078;0.445898;0.029104;179679.70;
