p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.5;50;1024;523422.00;1024.00;1024.00;4919.07;0.038949;0.762712;0.018893;5980.73;
0.5;51;1024;523422.00;1024.00;1024.00;4950.80;0.036377;0.764779;0.019050;5997.50;
0.5;52;1024;523422.00;1024.00;1024.00;4940.27;0.035872;0.763200;0.018902;6002.77;
0.5;53;1024;523422.00;1024.00;1024.00;4933.43;0.035986;0.760596;0.018352;6008.10;
0.5;54;1024;523422.00;1024.00;1024.00;4937.67;0.036003;0.762549;0.018166;6010.47;
0.5;55;1024;523422.00;1024.00;1024.00;4950.13;0.034359;0.755990;0.018136;6016.93;
0.5;56;1024;523422.00;1024.00;1024.00;4928.73;0.033610;0.759847;0.018374;6023.33;
0.5;57;1024;523422.00;1024.00;1024.00;4953.13;0.033464;0.759961;0.017876;6032.90;
0.5;58;1024;523422.00;1024.00;1024.00;4961.97;0.036068;0.759945;0.017787;6045.17;
0.5;59;1024;523422.00;1024.00;1024.00;4959.47;0.033577;0.757731;0.017418;6026.33;
0.5;60;1024;523422.00;1024.00;1024.00;4922.37;0.032796;0.757080;0.017520;5493.67;
0.5;61;1024;523422.00;1024.00;1024.00;4935.47;0.032650;0.757975;0.017283;6063.10;
0.5;62;1024;523422.00;1024.00;1024.00;4941.03;0.032682;0.755241;0.017044;6061.87;
0.5;63;1024;523422.00;1024.00;1024.00;4941.67;0.032243;0.756592;0.016974;6070.57;
0.5;64;1024;523422.00;1024.00;1024.00;4948.87;0.031934;0.756852;0.016793;6079.00;
0.5;2;2048;2094765.00;2048.00;2048.00;11403.80;0.116948;0.737491;0.099349;21522.33;
0.5;3;2048;2094765.00;2048.00;2048.00;11392.77;0.105057;0.748653;0.086904;19145.80;
0.5;4;2048;2094765.00;2048.00;2048.00;11394.40;0.094760;0.704805;0.074451;19057.97;
0.5;5;2048;2094765.00;2048.00;2048.00;11380.10;0.089098;0.706527;0.071813;19010.20;
0.5;6;2048;2094765.00;2048.00;2048.00;11365.87;0.083095;0.659036;0.061148;18997.60;
0.5;7;2048;2094765.00;2048.00;2048.00;11348.77;0.080869;0.693452;0.066283;20733.93;
0.5;8;2048;2094765.00;2048.00;2048.00;11384.23;0.075085;0.681951;0.059560;20746.03;
0.5;9;2048;2094765.00;2048.00;2048.00;11415.17;0.071103;0.658186;0.053922;18849.50;
0.5;10;2048;2094765.00;2048.00;2048.00;11399.23;0.069086;0.625692;0.049538;18828.03;
0.5;11;2048;2094765.00;2048.00;2048.00;11387.20;0.067310;0.614836;0.046781;18801.53;
0.5;12;2048;2094765.00;2048.00;2048.00;11362.70;0.066165;0.620725;0.046788;20003.50;
0.5;13;2048;2094765.00;2048.00;2048.00;11392.03;0.064803;0.655751;0.051681;20763.80;
0.5;14;2048;2094765.00;2048.00;2048.00;11382.93;0.063026;0.657202;0.049863;20765.70;
0.5;15;2048;2094765.00;2048.00;2048.00;11392.50;0.059484;0.652835;0.048238;18831.87;
0.5;16;2048;2094765.00;2048.00;2048.00;11380.73;0.056643;0.653678;0.046547;20866.90;
0.5;17;2048;2094765.00;2048.00;2048.00;11363.63;0.055067;0.652227;0.045101;20776.50;
0.5;18;2048;2094765.00;2048.00;2048.00;11348.37;0.053320;0.649618;0.043359;18895.20;
0.5;19;2048;2094765.00;2048.00;2048.00;11417.97;0.051997;0.644027;0.041801;20883.50;
0.5;20;2048;2094765.00;2048.00;2048.00;11396.63;0.051378;0.643433;0.040439;18932.30;
0.5;21;2048;2094765.00;2048.00;2048.00;11361.73;0.050206;0.639136;0.038790;20914.07;
0.5;22;2048;2094765.00;2048.00;2048.00;11351.00;0.048836;0.642307;0.037903;19263.57;
0.5;23;2048;2094765.00;2048.00;2048.00;11352.20;0.047727;0.636271;0.037083;20627.60;
0.5;24;2048;2094765.00;2048.00;2048.00;11374.37;0.046834;0.628128;0.036124;19157.10;
0.5;25;2048;2094765.00;2048.00;2048.00;11363.27;0.044789;0.621200;0.035229;20985.60;
0.5;26;2048;2094765.00;2048.00;2048.00;11353.43;0.045489;0.615557;0.034427;18987.03;
0.5;27;2048;2094765.00;2048.00;2048.00;11375.83;0.044352;0.609801;0.033526;20983.27;
0.5;28;2048;2094765.00;2048.00;2048.00;11397.10;0.043113;0.607501;0.032950;20964.03;
0.5;29;2048;2094765.00;2048.00;2048.00;11386.23;0.043631;0.602699;0.032342;20972.13;
0.5;30;2048;2094765.00;2048.00;2048.00;11396.70;0.042405;0.592193;0.031430;19198.37;
0.5;31;2048;2094765.00;2048.00;2048.00;11405.73;0.042353;0.584739;0.030683;20996.00;
0.5;32;2048;2094765.00;2048.00;2048.00;11397.57;0.041835;0.581887;0.030169;21021.63;
0.5;33;2048;2094765.00;2048.00;2048.00;11393.20;0.040655;0.576798;0.029816;19066.90;
0.5;34;2048;2094765.00;2048.00;2048.00;11346.70;0.040853;0.571715;0.028781;21004.07;
0.5;35;2048;2094765.00;2048.00;2048.00;11378.53;0.039738;0.572957;0.028440;19605.83;
0.5;36;2048;2094765.00;2048.00;2048.00;11361.83;0.040701;0.571102;0.028030;19247.43;
0.5;37;2048;2094765.00;2048.00;2048.00;11406.70;0.038989;0.569170;0.027596;19235.47;
0.5;38;2048;2094765.00;2048.00;2048.00;11360.63;0.040164;0.565980;0.027435;19231.67;
0.5;39;2048;2094765.00;2048.00;2048.00;11383.63;0.038577;0.566235;0.027014;19293.27;
0.5;40;2048;2094765.00;2048.00;2048.00;11374.37;0.039610;0.572255;0.026920;19266.57;
0.5;41;2048;2094765.00;2048.00;2048.00;11416.07;0.039437;0.577043;0.026738;19279.87;
0.5;42;2048;2094765.00;2048.00;2048.00;11361.10;0.039640;0.583401;0.026993;19406.97;
0.5;43;2048;2094765.00;2048.00;2048.00;11394.20;0.037465;0.589141;0.027171;19306.47;
0.5;44;2048;2094765.00;2048.00;2048.00;11369.23;0.038162;0.597892;0.028327;19302.47;
0.5;45;2048;2094765.00;2048.00;2048.00;11362.77;0.037888;0.618544;0.029628;19387.93;
0.5;46;2048;2094765.00;2048.00;2048.00;11403.97;0.037459;0.620028;0.030197;19376.80;
0.5;47;2048;2094765.00;2048.00;2048.00;11393.20;0.038102;0.617871;0.030068;19359.53;
0.5;48;2048;2094765.00;2048.00;2048.00;11378.20;0.034635;0.619824;0.030099;19360.67;
0.5;49;2048;2094765.00;2048.00;2048.00;11395.37;0.036100;0.622477;0.029812;19482.73;
0.5;50;2048;2094765.00;2048.00;2048.00;11370.47;0.035685;0.619889;0.029348;19381.03;
0.5;51;2048;2094765.00;2048.00;2048.00;11389.23;0.035189;0.616797;0.029274;19403.17;
0.5;52;2048;2094765.00;2048.00;2048.00;11393.33;0.034904;0.617375;0.029136;19558.07;
0.5;53;2048;2094765.00;2048.00;2048.00;11370.03;0.034147;0.616081;0.029371;21222.50;
0.5;54;2048;2094765.00;2048.00;2048.00;11347.33;0.033317;0.621362;0.029017;21237.03;
0.5;55;2048;2094765.00;2048.00;2048.00;11418.47;0.032650;0.619198;0.028914;21271.07;
0.5;56;2048;2094765.00;2048.00;2048.00;11378.53;0.032650;0.619792;0.028188;19307.70;
0.5;57;2048;2094765.00;2048.00;2048.00;11368.80;0.032471;0.619246;0.028788;21311.57;
0.5;58;2048;2094765.00;2048.00;2048.00;11403.20;0.033000;0.618498;0.028271;21290.60;
0.5;59;2048;2094765.00;2048.00;2048.00;11383.67;0.031095;0.616984;0.028171;21360.93;
0.5;60;2048;2094765.00;2048.00;2048.00;11365.43;0.031706;0.620963;0.027745;19491.37;
0.5;61;2048;2094765.00;2048.00;2048.00;11379.20;0.030428;0.619670;0.027706;21329.67;
0.5;62;2048;2094765.00;2048.00;2048.00;11359.80;0.030127;0.619108;0.027326;21442.43;
0.5;63;2048;2094765.00;2048.00;2048.00;11406.10;0.030322;0.618376;0.027272;21395.17;
0.5;64;2048;2094765.00;2048.00;2048.00;11390.70;0.030062;0.618677;0.027302;21384.87;
0.5;2;4096;8385703.00;4096.00;4096.00;25813.30;0.105955;0.527968;0.112314;72131.33;
0.5;3;4096;8385703.00;4096.00;4096.00;25718.50;0.094245;0.517644;0.096668;71804.67;
0.5;4;4096;8385703.00;4096.00;4096.00;25718.37;0.088310;0.540356;0.093481;71598.27;
0.5;5;4096;8385703.00;4096.00;4096.00;25705.97;0.081589;0.483543;0.078581;71900.63;
0.5;6;4096;8385703.00;4096.00;4096.00;25682.63;0.075596;0.539816;0.076995;71493.87;
0.5;7;4096;8385703.00;4096.00;4096.00;25747.83;0.072462;0.469941;0.067674;71742.47;
0.5;8;4096;8385703.00;4096.00;4096.00;25751.17;0.069848;0.483662;0.071817;72013.07;
0.5;9;4096;8385703.00;4096.00;4096.00;25714.97;0.066378;0.510854;0.066599;71233.63;
0.5;10;4096;8385703.00;4096.00;4096.00;25700.80;0.062442;0.529426;0.063791;71873.83;
0.5;11;4096;8385703.00;4096.00;4096.00;25707.97;0.060274;0.535749;0.060444;71909.73;
0.5;12;4096;8385703.00;4096.00;4096.00;25738.63;0.058258;0.518882;0.057355;71868.80;
0.5;13;4096;8385703.00;4096.00;4096.00;25692.83;0.057176;0.470369;0.054272;71872.20;
0.5;14;4096;8385703.00;4096.00;4096.00;25697.57;0.055785;0.430733;0.051344;71189.37;
0.5;15;4096;8385703.00;4096.00;4096.00;25736.37;0.054930;0.413657;0.048664;76908.33;
0.5;16;4096;8385703.00;4096.00;4096.00;25707.27;0.054747;0.439182;0.053243;71224.83;
0.5;17;4096;8385703.00;4096.00;4096.00;25749.03;0.052242;0.440384;0.051454;77137.13;
0.5;18;4096;8385703.00;4096.00;4096.00;25708.20;0.051605;0.446696;0.050069;72152.53;
0.5;19;4096;8385703.00;4096.00;4096.00;25737.40;0.049615;0.450456;0.048938;71875.60;
0.5;20;4096;8385703.00;4096.00;4096.00;25755.53;0.047564;0.457484;0.048341;71996.43;
0.5;21;4096;8385703.00;4096.00;4096.00;25762.20;0.046174;0.463162;0.047139;71970.93;
0.5;22;4096;8385703.00;4096.00;4096.00;25768.93;0.044604;0.469656;0.046526;71416.57;
0.5;23;4096;8385703.00;4096.00;4096.00;25735.97;0.044447;0.479235;0.045701;72079.03;
0.5;24;4096;8385703.00;4096.00;4096.00;25739.73;0.042514;0.484096;0.044949;72382.67;
0.5;25;4096;8385703.00;4096.00;4096.00;25730.27;0.041783;0.488968;0.044114;72199.90;
0.5;26;4096;8385703.00;4096.00;4096.00;25792.03;0.041056;0.495322;0.043587;77725.80;
0.5;27;4096;8385703.00;4096.00;4096.00;25734.43;0.040133;0.499173;0.042742;72178.73;
0.5;28;4096;8385703.00;4096.00;4096.00;25685.07;0.039638;0.503982;0.041979;72314.83;
0.5;29;4096;8385703.00;4096.00;4096.00;25722.97;0.038136;0.512287;0.041974;72612.80;
0.5;30;4096;8385703.00;4096.00;4096.00;25717.80;0.037534;0.515804;0.041516;72351.10;
0.5;31;4096;8385703.00;4096.00;4096.00;25718.93;0.036784;0.518640;0.041111;72423.70;
0.5;32;4096;8385703.00;4096.00;4096.00;25717.30;0.036298;0.520547;0.040779;71884.80;
0.5;33;4096;8385703.00;4096.00;4096.00;25686.80;0.035986;0.522560;0.040972;72676.70;
0.5;34;4096;8385703.00;4096.00;4096.00;25727.63;0.035074;0.521513;0.039648;72591.17;
0.5;35;4096;8385703.00;4096.00;4096.00;25739.93;0.035064;0.523017;0.039627;72587.93;
0.5;36;4096;8385703.00;4096.00;4096.00;25659.93;0.034619;0.521752;0.038673;72620.83;
0.5;37;4096;8385703.00;4096.00;4096.00;25667.80;0.033925;0.521341;0.038670;72076.97;
0.5;38;4096;8385703.00;4096.00;4096.00;25696.20;0.033775;0.523581;0.038242;72669.13;
0.5;39;4096;8385703.00;4096.00;4096.00;25667.93;0.033222;0.520774;0.038174;72764.20;
0.5;40;4096;8385703.00;4096.00;4096.00;25748.67;0.033327;0.516148;0.037527;72173.57;
0.5;41;4096;8385703.00;4096.00;4096.00;25755.03;0.032604;0.514323;0.037785;72789.77;
0.5;42;4096;8385703.00;4096.00;4096.00;25753.60;0.032488;0.505949;0.037370;72155.50;
0.5;43;4096;8385703.00;4096.00;4096.00;25739.83;0.032610;0.497416;0.036705;72693.43;
0.5;44;4096;8385703.00;4096.00;4096.00;25707.33;0.031719;0.487794;0.035766;74451.33;
0.5;45;4096;8385703.00;4096.00;4096.00;25702.30;0.031219;0.477848;0.035280;75885.40;
0.5;46;4096;8385703.00;4096.00;4096.00;25749.97;0.031120;0.465381;0.035459;72130.87;
0.5;47;4096;8385703.00;4096.00;4096.00;25725.13;0.030888;0.454731;0.035355;72695.53;
0.5;48;4096;8385703.00;4096.00;4096.00;25723.07;0.031223;0.446502;0.034933;72758.10;
0.5;49;4096;8385703.00;4096.00;4096.00;25765.60;0.030602;0.436023;0.034617;72895.97;
0.5;50;4096;8385703.00;4096.00;4096.00;25709.27;0.030872;0.426747;0.034262;72760.60;
0.5;51;4096;8385703.00;4096.00;4096.00;25678.63;0.030301;0.418742;0.033451;72799.80;
0.5;52;4096;8385703.00;4096.00;4096.00;25704.07;0.030680;0.411296;0.033347;72747.03;
0.5;53;4096;8385703.00;4096.00;4096.00;25724.93;0.029917;0.406706;0.032625;72763.73;
0.5;54;4096;8385703.00;4096.00;4096.00;25742.87;0.030101;0.400882;0.031982;72860.43;
0.5;55;4096;8385703.00;4096.00;4096.00;25748.13;0.029848;0.397004;0.031399;72786.83;
0.5;56;4096;8385703.00;4096.00;4096.00;25757.07;0.030017;0.393503;0.030779;72820.53;
0.5;57;4096;8385703.00;4096.00;4096.00;25787.67;0.029633;0.390651;0.030257;72759.70;
0.5;58;4096;8385703.00;4096.00;4096.00;25746.83;0.029941;0.389233;0.029777;76350.87;
0.5;59;4096;8385703.00;4096.00;4096.00;25750.43;0.029198;0.388993;0.029374;72205.37;
0.5;60;4096;8385703.00;4096.00;4096.00;25774.33;0.029473;0.392691;0.029532;72195.60;
0.5;61;4096;8385703.00;4096.00;4096.00;25795.07;0.029152;0.396680;0.029411;72846.33;
0.5;62;4096;8385703.00;4096.00;4096.00;25754.57;0.029240;0.400800;0.029873;72791.17;
0.5;63;4096;8385703.00;4096.00;4096.00;25778.03;0.029251;0.409508;0.030348;72189.73;
0.5;64;4096;8385703.00;4096.00;4096.00;25738.30;0.028927;0.416658;0.031277;72271.93;
0.5;2;8192;33553185.00;8192.00;8192.00;53053.80;0.097155;0.327573;0.078807;276247.60;
0.5;3;8192;33553185.00;8192.00;8192.00;53006.03;0.086842;0.306986;0.061977;275237.40;
0.5;4;8192;33553185.00;8192.00;8192.00;52995.60;0.079520;0.325419;0.056600;275130.80;
0.5;5;8192;33553185.00;8192.00;8192.00;53011.47;0.074129;0.312009;0.050011;274914.07;
0.5;6;8192;33553185.00;8192.00;8192.00;52995.37;0.072020;0.254610;0.043243;274858.77;
0.5;7;8192;33553185.00;8192.00;8192.00;53036.73;0.066205;0.284491;0.041581;275004.70;
0.5;8;8192;33553185.00;8192.00;8192.00;52916.03;0.062934;0.307246;0.039017;274763.60;
0.5;9;8192;33553185.00;8192.00;8192.00;53024.20;0.061762;0.233600;0.033914;274900.63;
0.5;10;8192;33553185.00;8192.00;8192.00;52982.47;0.059536;0.247915;0.036076;282568.07;
0.5;11;8192;33553185.00;8192.00;8192.00;52902.60;0.056185;0.255272;0.032985;275069.80;
0.5;12;8192;33553185.00;8192.00;8192.00;52891.60;0.054019;0.261691;0.030457;274833.50;
0.5;13;8192;33553185.00;8192.00;8192.00;52931.10;0.051977;0.270659;0.028933;277413.23;
0.5;14;8192;33553185.00;8192.00;8192.00;52929.93;0.050398;0.277869;0.027904;275009.33;
0.5;15;8192;33553185.00;8192.00;8192.00;52961.50;0.049321;0.286630;0.027004;274968.63;
0.5;16;8192;33553185.00;8192.00;8192.00;52959.57;0.047688;0.296274;0.027205;275411.57;
0.5;17;8192;33553185.00;8192.00;8192.00;52953.77;0.047358;0.298830;0.027792;277486.17;
0.5;18;8192;33553185.00;8192.00;8192.00;52916.87;0.046660;0.268195;0.027133;275649.23;
0.5;19;8192;33553185.00;8192.00;8192.00;52983.67;0.046577;0.223860;0.024665;277238.67;
0.5;20;8192;33553185.00;8192.00;8192.00;53035.30;0.045859;0.221285;0.024492;283401.73;
0.5;21;8192;33553185.00;8192.00;8192.00;53012.63;0.045094;0.229304;0.025739;274818.60;
0.5;22;8192;33553185.00;8192.00;8192.00;53034.63;0.043155;0.229537;0.024856;277037.63;
0.5;23;8192;33553185.00;8192.00;8192.00;52985.70;0.042035;0.231243;0.023993;275043.40;
0.5;24;8192;33553185.00;8192.00;8192.00;53037.53;0.040762;0.232264;0.023133;275550.50;
0.5;25;8192;33553185.00;8192.00;8192.00;52937.47;0.039913;0.233251;0.022427;275321.93;
0.5;26;8192;33553185.00;8192.00;8192.00;52990.07;0.039048;0.235634;0.021862;275434.07;
0.5;27;8192;33553185.00;8192.00;8192.00;52940.53;0.038102;0.237629;0.021134;280629.90;
0.5;28;8192;33553185.00;8192.00;8192.00;53005.20;0.037368;0.238967;0.020532;275698.60;
0.5;29;8192;33553185.00;8192.00;8192.00;52962.70;0.036363;0.241151;0.020024;275944.83;
0.5;30;8192;33553185.00;8192.00;8192.00;53027.97;0.035551;0.242594;0.019462;277871.43;
0.5;31;8192;33553185.00;8192.00;8192.00;52981.23;0.034705;0.243981;0.018998;283576.00;
0.5;32;8192;33553185.00;8192.00;8192.00;52966.97;0.034272;0.245254;0.018522;277625.93;
0.5;33;8192;33553185.00;8192.00;8192.00;52978.13;0.033577;0.246797;0.018061;275679.73;
0.5;34;8192;33553185.00;8192.00;8192.00;52952.83;0.033118;0.248531;0.017763;275837.37;
0.5;35;8192;33553185.00;8192.00;8192.00;52953.17;0.032505;0.249244;0.017388;275841.97;
0.5;36;8192;33553185.00;8192.00;8192.00;52950.90;0.031961;0.251085;0.016916;277813.80;
0.5;37;8192;33553185.00;8192.00;8192.00;52980.30;0.031073;0.252764;0.016429;275882.40;
0.5;38;8192;33553185.00;8192.00;8192.00;53035.00;0.031081;0.252877;0.016096;276026.50;
0.5;39;8192;33553185.00;8192.00;8192.00;52966.57;0.030345;0.254760;0.015753;276143.87;
0.5;40;8192;33553185.00;8192.00;8192.00;52954.30;0.029893;0.255798;0.015497;276159.33;
0.5;41;8192;33553185.00;8192.00;8192.00;53016.80;0.029462;0.256824;0.015176;278935.77;
0.5;42;8192;33553185.00;8192.00;8192.00;52927.63;0.029223;0.258026;0.014764;276255.80;
0.5;43;8192;33553185.00;8192.00;8192.00;52994.00;0.028529;0.259180;0.014805;281283.40;
0.5;44;8192;33553185.00;8192.00;8192.00;52931.00;0.028585;0.260856;0.014440;283005.30;
0.5;45;8192;33553185.00;8192.00;8192.00;52988.90;0.027748;0.261703;0.014237;279603.87;
0.5;46;8192;33553185.00;8192.00;8192.00;53020.93;0.027530;0.262708;0.014171;276531.53;
0.5;47;8192;33553185.00;8192.00;8192.00;52908.97;0.027372;0.263687;0.013916;278575.27;
0.5;48;8192;33553185.00;8192.00;8192.00;52918.63;0.027483;0.266229;0.014066;276259.47;
0.5;49;8192;33553185.00;8192.00;8192.00;52921.17;0.027300;0.265499;0.013858;287699.37;
0.5;50;8192;33553185.00;8192.00;8192.00;52925.17;0.026516;0.266960;0.013829;276467.27;
0.5;51;8192;33553185.00;8192.00;8192.00;53040.30;0.026414;0.269957;0.013780;277793.67;
0.5;52;8192;33553185.00;8192.00;8192.00;52963.17;0.026487;0.270296;0.013750;276802.13;
0.5;53;8192;33553185.00;8192.00;8192.00;53003.47;0.025990;0.272878;0.013772;277292.53;
0.5;54;8192;33553185.00;8192.00;8192.00;52951.97;0.025722;0.274345;0.013753;279703.33;
0.5;55;8192;33553185.00;8192.00;8192.00;52997.77;0.025595;0.276575;0.013707;283095.77;
0.5;56;8192;33553185.00;8192.00;8192.00;52950.17;0.025328;0.276118;0.013577;277038.77;
0.5;57;8192;33553185.00;8192.00;8192.00;53008.33;0.025793;0.278349;0.013771;277414.40;
0.5;58;8192;33553185.00;8192.00;8192.00;52951.20;0.025039;0.278998;0.013692;277159.27;
0.5;59;8192;33553185.00;8192.00;8192.00;53036.93;0.024795;0.283394;0.013880;279616.30;
0.5;60;8192;33553185.00;8192.00;8192.00;52911.77;0.024596;0.281915;0.013818;279446.67;
0.5;61;8192;33553185.00;8192.00;8192.00;53007.20;0.024280;0.283908;0.013930;277660.60;
0.5;62;8192;33553185.00;8192.00;8192.00;52953.50;0.024258;0.287261;0.014127;279623.63;
0.5;63;8192;33553185.00;8192.00;8192.00;53018.40;0.023904;0.286883;0.013983;279625.17;
0.5;64;8192;33553185.00;8192.00;8192.00;52957.07;0.024103;0.287775;0.014288;277578.60;
