p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.6;50;1024;628618.00;1024.00;1024.00;5170.77;0.037516;0.719336;0.021657;6897.80;
0.6;51;1024;628618.00;1024.00;1024.00;5185.47;0.036995;0.714876;0.021424;6919.07;
0.6;52;1024;628618.00;1024.00;1024.00;5162.80;0.036865;0.719694;0.021171;6921.83;
0.6;53;1024;628618.00;1024.00;1024.00;5172.03;0.035628;0.715820;0.021517;6921.33;
0.6;54;1024;628618.00;1024.00;1024.00;5166.93;0.035579;0.717822;0.021196;6974.63;
0.6;55;1024;628618.00;1024.00;1024.00;5157.97;0.035270;0.716911;0.020814;6942.60;
0.6;56;1024;628618.00;1024.00;1024.00;5179.07;0.034733;0.717969;0.021079;6960.73;
0.6;57;1024;628618.00;1024.00;1024.00;5174.07;0.033838;0.716683;0.020625;6960.37;
0.6;58;1024;628618.00;1024.00;1024.00;5177.93;0.033447;0.716423;0.020279;6963.03;
0.6;59;1024;628618.00;1024.00;1024.00;5159.37;0.033464;0.708919;0.020213;6974.90;
0.6;60;1024;628618.00;1024.00;1024.00;5182.80;0.033219;0.714372;0.020093;6338.83;
0.6;61;1024;628618.00;1024.00;1024.00;5165.83;0.034538;0.713005;0.020067;6316.73;
0.6;62;1024;628618.00;1024.00;1024.00;5168.50;0.032731;0.709896;0.020035;6330.50;
0.6;63;1024;628618.00;1024.00;1024.00;5175.53;0.032080;0.715999;0.019492;7002.17;
0.6;64;1024;628618.00;1024.00;1024.00;5175.43;0.033659;0.712939;0.019361;7005.03;
0.6;2;2048;2514782.00;2048.00;2048.00;11804.67;0.117359;0.680315;0.107370;22846.70;
0.6;3;2048;2514782.00;2048.00;2048.00;11796.30;0.107377;0.701497;0.094490;24219.87;
0.6;4;2048;2514782.00;2048.00;2048.00;11810.20;0.097346;0.663053;0.082127;22456.77;
0.6;5;2048;2514782.00;2048.00;2048.00;11844.47;0.089968;0.662889;0.079983;22475.33;
0.6;6;2048;2514782.00;2048.00;2048.00;11847.30;0.086074;0.626256;0.068099;24166.97;
0.6;7;2048;2514782.00;2048.00;2048.00;11815.13;0.081845;0.652212;0.074069;22179.93;
0.6;8;2048;2514782.00;2048.00;2048.00;11828.57;0.076489;0.661399;0.066618;24456.43;
0.6;9;2048;2514782.00;2048.00;2048.00;11838.70;0.072331;0.611442;0.061928;22352.73;
0.6;10;2048;2514782.00;2048.00;2048.00;11781.37;0.070715;0.582297;0.055859;22337.57;
0.6;11;2048;2514782.00;2048.00;2048.00;11798.63;0.068920;0.572995;0.051815;22351.30;
0.6;12;2048;2514782.00;2048.00;2048.00;11858.83;0.068947;0.584511;0.052462;24213.93;
0.6;13;2048;2514782.00;2048.00;2048.00;11805.80;0.066026;0.625955;0.058640;24619.70;
0.6;14;2048;2514782.00;2048.00;2048.00;11842.63;0.063184;0.627401;0.056250;24439.63;
0.6;15;2048;2514782.00;2048.00;2048.00;11772.33;0.059614;0.631087;0.054382;23897.57;
0.6;16;2048;2514782.00;2048.00;2048.00;11798.33;0.057370;0.626332;0.053289;24549.40;
0.6;17;2048;2514782.00;2048.00;2048.00;11811.13;0.056706;0.626994;0.051517;22404.43;
0.6;18;2048;2514782.00;2048.00;2048.00;11823.23;0.054633;0.622513;0.050153;22453.80;
0.6;19;2048;2514782.00;2048.00;2048.00;11810.23;0.052379;0.613227;0.048666;22457.03;
0.6;20;2048;2514782.00;2048.00;2048.00;11809.37;0.051880;0.610504;0.047773;24445.57;
0.6;21;2048;2514782.00;2048.00;2048.00;11823.73;0.050269;0.613409;0.045902;22292.47;
0.6;22;2048;2514782.00;2048.00;2048.00;11822.63;0.049422;0.612595;0.044554;22347.27;
0.6;23;2048;2514782.00;2048.00;2048.00;11818.93;0.048017;0.615091;0.043259;22311.73;
0.6;24;2048;2514782.00;2048.00;2048.00;11788.87;0.046707;0.613257;0.041780;22392.47;
0.6;25;2048;2514782.00;2048.00;2048.00;11818.63;0.045698;0.607517;0.040524;22372.23;
0.6;26;2048;2514782.00;2048.00;2048.00;11837.83;0.044295;0.587625;0.039629;22321.50;
0.6;27;2048;2514782.00;2048.00;2048.00;11852.27;0.044599;0.574333;0.039044;24714.47;
0.6;28;2048;2514782.00;2048.00;2048.00;11831.30;0.043148;0.564049;0.038833;22571.10;
0.6;29;2048;2514782.00;2048.00;2048.00;11832.70;0.042923;0.555659;0.037813;22598.87;
0.6;30;2048;2514782.00;2048.00;2048.00;11807.13;0.042510;0.554270;0.036416;22905.33;
0.6;31;2048;2514782.00;2048.00;2048.00;11815.47;0.042372;0.545494;0.035706;24699.27;
0.6;32;2048;2514782.00;2048.00;2048.00;11829.03;0.041271;0.539768;0.034963;23321.77;
0.6;33;2048;2514782.00;2048.00;2048.00;11832.90;0.041981;0.534844;0.034064;24451.90;
0.6;34;2048;2514782.00;2048.00;2048.00;11818.57;0.040582;0.532416;0.033411;22593.00;
0.6;35;2048;2514782.00;2048.00;2048.00;11827.67;0.041751;0.530862;0.033027;24713.93;
0.6;36;2048;2514782.00;2048.00;2048.00;11807.90;0.040253;0.528497;0.032139;23970.73;
0.6;37;2048;2514782.00;2048.00;2048.00;11820.20;0.040280;0.529780;0.031325;24306.83;
0.6;38;2048;2514782.00;2048.00;2048.00;11818.23;0.040126;0.531738;0.030580;24479.87;
0.6;39;2048;2514782.00;2048.00;2048.00;11816.17;0.040080;0.535883;0.030592;24147.30;
0.6;40;2048;2514782.00;2048.00;2048.00;11809.40;0.039925;0.537668;0.030192;22645.20;
0.6;41;2048;2514782.00;2048.00;2048.00;11820.17;0.038108;0.542320;0.030799;24631.50;
0.6;42;2048;2514782.00;2048.00;2048.00;11834.20;0.038924;0.548473;0.030818;22427.17;
0.6;43;2048;2514782.00;2048.00;2048.00;11825.10;0.038561;0.555979;0.031041;24534.60;
0.6;44;2048;2514782.00;2048.00;2048.00;11851.63;0.037522;0.567432;0.031816;24318.60;
0.6;45;2048;2514782.00;2048.00;2048.00;11804.83;0.037381;0.579791;0.033539;22516.00;
0.6;46;2048;2514782.00;2048.00;2048.00;11804.63;0.038306;0.581958;0.034149;22489.27;
0.6;47;2048;2514782.00;2048.00;2048.00;11807.17;0.037516;0.580900;0.034008;22494.73;
0.6;48;2048;2514782.00;2048.00;2048.00;11794.90;0.037646;0.582764;0.033891;24726.63;
0.6;49;2048;2514782.00;2048.00;2048.00;11813.63;0.036979;0.583936;0.033824;22934.10;
0.6;50;2048;2514782.00;2048.00;2048.00;11818.13;0.036263;0.584546;0.033479;22739.37;
0.6;51;2048;2514782.00;2048.00;2048.00;11831.03;0.035034;0.586060;0.033095;24775.50;
0.6;52;2048;2514782.00;2048.00;2048.00;11818.23;0.035042;0.585059;0.033433;25644.20;
0.6;53;2048;2514782.00;2048.00;2048.00;11805.37;0.033610;0.583407;0.032872;22777.20;
0.6;54;2048;2514782.00;2048.00;2048.00;11845.67;0.033903;0.584595;0.032945;22609.60;
0.6;55;2048;2514782.00;2048.00;2048.00;11823.77;0.033447;0.584627;0.032646;22678.40;
0.6;56;2048;2514782.00;2048.00;2048.00;11834.43;0.032528;0.586898;0.032468;22654.30;
0.6;57;2048;2514782.00;2048.00;2048.00;11838.03;0.032585;0.583952;0.032470;22637.37;
0.6;58;2048;2514782.00;2048.00;2048.00;11794.20;0.032235;0.582039;0.032103;22675.40;
0.6;59;2048;2514782.00;2048.00;2048.00;11816.30;0.032454;0.583520;0.032319;22694.37;
0.6;60;2048;2514782.00;2048.00;2048.00;11821.30;0.030998;0.586255;0.032143;22710.13;
0.6;61;2048;2514782.00;2048.00;2048.00;11830.53;0.031087;0.583081;0.031814;22713.87;
0.6;62;2048;2514782.00;2048.00;2048.00;11841.77;0.030957;0.586059;0.031983;22733.10;
0.6;63;2048;2514782.00;2048.00;2048.00;11846.13;0.030509;0.587915;0.031640;22761.30;
0.6;64;2048;2514782.00;2048.00;2048.00;11822.47;0.029924;0.587077;0.031252;22781.97;
0.6;2;4096;10060505.00;4096.00;4096.00;25985.70;0.108395;0.483567;0.104108;85470.17;
0.6;3;4096;10060505.00;4096.00;4096.00;26010.53;0.097120;0.476268;0.087033;84918.07;
0.6;4;4096;10060505.00;4096.00;4096.00;26053.77;0.090348;0.494009;0.083321;85298.53;
0.6;5;4096;10060505.00;4096.00;4096.00;26053.50;0.083935;0.423731;0.067899;85220.57;
0.6;6;4096;10060505.00;4096.00;4096.00;26048.23;0.076720;0.492963;0.066927;84574.70;
0.6;7;4096;10060505.00;4096.00;4096.00;26041.20;0.073893;0.436517;0.060295;84531.97;
0.6;8;4096;10060505.00;4096.00;4096.00;26020.33;0.072057;0.427890;0.061846;85307.47;
0.6;9;4096;10060505.00;4096.00;4096.00;26075.37;0.067682;0.451071;0.056703;84476.80;
0.6;10;4096;10060505.00;4096.00;4096.00;26059.47;0.063737;0.469666;0.053680;85169.40;
0.6;11;4096;10060505.00;4096.00;4096.00;26082.97;0.061650;0.476378;0.050739;84489.30;
0.6;12;4096;10060505.00;4096.00;4096.00;26019.73;0.059238;0.473015;0.048842;85229.73;
0.6;13;4096;10060505.00;4096.00;4096.00;26041.73;0.057647;0.441378;0.047021;85308.50;
0.6;14;4096;10060505.00;4096.00;4096.00;26031.53;0.056334;0.383099;0.044888;84516.27;
0.6;15;4096;10060505.00;4096.00;4096.00;25944.43;0.056193;0.354099;0.041689;84404.03;
0.6;16;4096;10060505.00;4096.00;4096.00;25974.83;0.055779;0.377865;0.045399;85357.00;
0.6;17;4096;10060505.00;4096.00;4096.00;25974.77;0.053404;0.383545;0.043527;84446.83;
0.6;18;4096;10060505.00;4096.00;4096.00;25988.53;0.052311;0.390126;0.042190;85304.97;
0.6;19;4096;10060505.00;4096.00;4096.00;25966.07;0.049425;0.399687;0.041206;85258.20;
0.6;20;4096;10060505.00;4096.00;4096.00;26011.73;0.047847;0.406989;0.039983;85407.20;
0.6;21;4096;10060505.00;4096.00;4096.00;26068.60;0.046589;0.415270;0.039020;84779.07;
0.6;22;4096;10060505.00;4096.00;4096.00;26005.07;0.046137;0.420044;0.037964;84789.10;
0.6;23;4096;10060505.00;4096.00;4096.00;26016.87;0.044651;0.425848;0.036835;84845.20;
0.6;24;4096;10060505.00;4096.00;4096.00;26024.37;0.043262;0.429759;0.035525;84914.27;
0.6;25;4096;10060505.00;4096.00;4096.00;25997.10;0.042904;0.436696;0.034900;85549.63;
0.6;26;4096;10060505.00;4096.00;4096.00;26019.17;0.041399;0.442239;0.033744;84865.73;
0.6;27;4096;10060505.00;4096.00;4096.00;26049.57;0.040997;0.445756;0.033322;84818.07;
0.6;28;4096;10060505.00;4096.00;4096.00;26086.50;0.040087;0.448081;0.032426;84941.27;
0.6;29;4096;10060505.00;4096.00;4096.00;26070.70;0.038741;0.452243;0.032234;85103.40;
0.6;30;4096;10060505.00;4096.00;4096.00;26045.67;0.038161;0.455240;0.031635;85135.13;
0.6;31;4096;10060505.00;4096.00;4096.00;26012.67;0.037604;0.460860;0.031339;85207.50;
0.6;32;4096;10060505.00;4096.00;4096.00;26033.67;0.037421;0.460906;0.030653;85168.23;
0.6;33;4096;10060505.00;4096.00;4096.00;26005.33;0.037012;0.463742;0.030604;85884.87;
0.6;34;4096;10060505.00;4096.00;4096.00;26058.37;0.036103;0.468499;0.030274;85972.00;
0.6;35;4096;10060505.00;4096.00;4096.00;26044.90;0.035552;0.469984;0.029797;85216.37;
0.6;36;4096;10060505.00;4096.00;4096.00;26092.40;0.034721;0.470660;0.029569;86048.80;
0.6;37;4096;10060505.00;4096.00;4096.00;26135.10;0.034721;0.470144;0.029321;85321.27;
0.6;38;4096;10060505.00;4096.00;4096.00;26078.03;0.033765;0.469778;0.028811;85320.50;
0.6;39;4096;10060505.00;4096.00;4096.00;26073.90;0.033605;0.470527;0.028643;85368.00;
0.6;40;4096;10060505.00;4096.00;4096.00;26122.07;0.033133;0.471687;0.028993;85485.60;
0.6;41;4096;10060505.00;4096.00;4096.00;26087.33;0.033181;0.467935;0.028850;85429.37;
0.6;42;4096;10060505.00;4096.00;4096.00;26044.23;0.032808;0.465027;0.028896;88309.73;
0.6;43;4096;10060505.00;4096.00;4096.00;26086.63;0.032918;0.462655;0.029184;86346.47;
0.6;44;4096;10060505.00;4096.00;4096.00;26051.00;0.032071;0.458992;0.029321;86249.07;
0.6;45;4096;10060505.00;4096.00;4096.00;26076.70;0.031459;0.454186;0.029640;91200.67;
0.6;46;4096;10060505.00;4096.00;4096.00;26032.90;0.031608;0.445140;0.030150;86209.97;
0.6;47;4096;10060505.00;4096.00;4096.00;26076.17;0.031403;0.435582;0.030012;86284.17;
0.6;48;4096;10060505.00;4096.00;4096.00;25999.37;0.031086;0.423623;0.030016;86237.20;
0.6;49;4096;10060505.00;4096.00;4096.00;26043.33;0.031051;0.412340;0.030119;85447.37;
0.6;50;4096;10060505.00;4096.00;4096.00;26000.63;0.030570;0.398277;0.030197;85816.07;
0.6;51;4096;10060505.00;4096.00;4096.00;26027.53;0.031087;0.385430;0.029854;91453.87;
0.6;52;4096;10060505.00;4096.00;4096.00;26058.07;0.030707;0.374535;0.029205;86259.73;
0.6;53;4096;10060505.00;4096.00;4096.00;26024.87;0.030328;0.365263;0.028892;91659.37;
0.6;54;4096;10060505.00;4096.00;4096.00;26035.80;0.030573;0.357201;0.028220;85562.13;
0.6;55;4096;10060505.00;4096.00;4096.00;26079.10;0.030561;0.351206;0.027524;86296.07;
0.6;56;4096;10060505.00;4096.00;4096.00;26041.97;0.029698;0.345493;0.026880;85501.10;
0.6;57;4096;10060505.00;4096.00;4096.00;26062.40;0.030351;0.340653;0.026199;86087.37;
0.6;58;4096;10060505.00;4096.00;4096.00;26029.93;0.029865;0.335147;0.025553;86203.13;
0.6;59;4096;10060505.00;4096.00;4096.00;25983.03;0.029564;0.336877;0.025280;86044.17;
0.6;60;4096;10060505.00;4096.00;4096.00;25998.77;0.029824;0.334592;0.024876;86143.87;
0.6;61;4096;10060505.00;4096.00;4096.00;25970.63;0.029466;0.336643;0.024883;85565.50;
0.6;62;4096;10060505.00;4096.00;4096.00;26045.67;0.029232;0.340887;0.024829;85604.47;
0.6;63;4096;10060505.00;4096.00;4096.00;26001.70;0.029434;0.347989;0.025303;85485.30;
0.6;64;4096;10060505.00;4096.00;4096.00;25997.37;0.028809;0.356250;0.026573;85420.73;
0.6;2;8192;40263525.00;8192.00;8192.00;53081.33;0.099555;0.269350;0.072253;331557.60;
0.6;3;8192;40263525.00;8192.00;8192.00;53062.57;0.088550;0.244055;0.055789;337708.93;
0.6;4;8192;40263525.00;8192.00;8192.00;53125.43;0.080720;0.274072;0.050951;335847.80;
0.6;5;8192;40263525.00;8192.00;8192.00;52981.47;0.075435;0.250072;0.044484;327631.23;
0.6;6;8192;40263525.00;8192.00;8192.00;53061.73;0.072437;0.205327;0.038153;327538.57;
0.6;7;8192;40263525.00;8192.00;8192.00;53034.77;0.067073;0.231238;0.036957;327595.60;
0.6;8;8192;40263525.00;8192.00;8192.00;53111.90;0.064086;0.256511;0.034467;330374.57;
0.6;9;8192;40263525.00;8192.00;8192.00;53090.23;0.063134;0.195613;0.030326;330266.63;
0.6;10;8192;40263525.00;8192.00;8192.00;53117.13;0.060837;0.204074;0.032108;327499.53;
0.6;11;8192;40263525.00;8192.00;8192.00;53067.73;0.057388;0.206052;0.028781;333420.70;
0.6;12;8192;40263525.00;8192.00;8192.00;53007.43;0.054626;0.210654;0.026561;327711.30;
0.6;13;8192;40263525.00;8192.00;8192.00;53140.47;0.052655;0.217278;0.025152;327911.60;
0.6;14;8192;40263525.00;8192.00;8192.00;53119.77;0.051099;0.224139;0.024007;328480.50;
0.6;15;8192;40263525.00;8192.00;8192.00;53017.80;0.049578;0.229645;0.023045;328110.77;
0.6;16;8192;40263525.00;8192.00;8192.00;53039.37;0.047960;0.243777;0.022957;328813.50;
0.6;17;8192;40263525.00;8192.00;8192.00;53113.20;0.047617;0.250986;0.023145;328441.57;
0.6;18;8192;40263525.00;8192.00;8192.00;52998.27;0.047279;0.240395;0.023393;331464.43;
0.6;19;8192;40263525.00;8192.00;8192.00;53212.20;0.046847;0.190540;0.021293;331457.73;
0.6;20;8192;40263525.00;8192.00;8192.00;53073.60;0.046583;0.183909;0.021133;330625.80;
0.6;21;8192;40263525.00;8192.00;8192.00;53163.00;0.045384;0.190037;0.022364;330528.87;
0.6;22;8192;40263525.00;8192.00;8192.00;53113.33;0.043986;0.191467;0.021449;327926.20;
0.6;23;8192;40263525.00;8192.00;8192.00;53207.93;0.042752;0.193615;0.020663;329192.10;
0.6;24;8192;40263525.00;8192.00;8192.00;53137.70;0.041589;0.193969;0.019984;328298.20;
0.6;25;8192;40263525.00;8192.00;8192.00;53183.00;0.040529;0.194545;0.019216;333731.17;
0.6;26;8192;40263525.00;8192.00;8192.00;53221.50;0.039467;0.195953;0.018637;331336.97;
0.6;27;8192;40263525.00;8192.00;8192.00;53114.87;0.038220;0.197179;0.017928;328918.67;
0.6;28;8192;40263525.00;8192.00;8192.00;53123.53;0.037514;0.197306;0.017353;331241.47;
0.6;29;8192;40263525.00;8192.00;8192.00;53212.67;0.036711;0.199927;0.016808;335353.20;
0.6;30;8192;40263525.00;8192.00;8192.00;53123.10;0.036113;0.200070;0.016419;334608.27;
0.6;31;8192;40263525.00;8192.00;8192.00;53128.53;0.035343;0.201412;0.015912;335427.10;
0.6;32;8192;40263525.00;8192.00;8192.00;53128.83;0.034627;0.200689;0.015442;331317.93;
0.6;33;8192;40263525.00;8192.00;8192.00;53107.90;0.033702;0.202460;0.015090;330994.03;
0.6;34;8192;40263525.00;8192.00;8192.00;53131.20;0.033417;0.201911;0.014536;337779.47;
0.6;35;8192;40263525.00;8192.00;8192.00;53078.97;0.032922;0.204465;0.014353;331642.97;
0.6;36;8192;40263525.00;8192.00;8192.00;53003.57;0.032559;0.205581;0.013864;334935.70;
0.6;37;8192;40263525.00;8192.00;8192.00;53096.67;0.031603;0.206510;0.013429;331236.43;
0.6;38;8192;40263525.00;8192.00;8192.00;53091.53;0.031154;0.206959;0.013289;328754.57;
0.6;39;8192;40263525.00;8192.00;8192.00;53044.87;0.030724;0.208618;0.012897;331700.33;
0.6;40;8192;40263525.00;8192.00;8192.00;52962.73;0.030198;0.210227;0.012737;331519.00;
0.6;41;8192;40263525.00;8192.00;8192.00;53080.13;0.030181;0.209443;0.012333;329003.73;
0.6;42;8192;40263525.00;8192.00;8192.00;53042.73;0.029378;0.211957;0.012346;329038.87;
0.6;43;8192;40263525.00;8192.00;8192.00;53062.13;0.029403;0.213155;0.012090;331602.90;
0.6;44;8192;40263525.00;8192.00;8192.00;53002.30;0.028723;0.212895;0.011989;331539.23;
0.6;45;8192;40263525.00;8192.00;8192.00;53026.20;0.028505;0.213865;0.011890;336927.57;
0.6;46;8192;40263525.00;8192.00;8192.00;53082.93;0.028022;0.213890;0.011730;329667.87;
0.6;47;8192;40263525.00;8192.00;8192.00;53062.50;0.028026;0.216266;0.011577;329742.20;
0.6;48;8192;40263525.00;8192.00;8192.00;53103.40;0.027372;0.218220;0.011537;329370.87;
0.6;49;8192;40263525.00;8192.00;8192.00;53100.03;0.027563;0.218897;0.011491;329460.77;
0.6;50;8192;40263525.00;8192.00;8192.00;53021.57;0.026885;0.218399;0.011282;329540.87;
0.6;51;8192;40263525.00;8192.00;8192.00;53066.57;0.026527;0.220359;0.011291;329313.80;
0.6;52;8192;40263525.00;8192.00;8192.00;53084.53;0.026411;0.220648;0.011127;329938.53;
0.6;53;8192;40263525.00;8192.00;8192.00;53125.13;0.026217;0.222273;0.011142;329658.70;
0.6;54;8192;40263525.00;8192.00;8192.00;53059.00;0.026061;0.223606;0.011113;330053.20;
0.6;55;8192;40263525.00;8192.00;8192.00;52928.57;0.025950;0.223076;0.010937;332872.03;
0.6;56;8192;40263525.00;8192.00;8192.00;52964.00;0.025414;0.224023;0.010925;329959.47;
0.6;57;8192;40263525.00;8192.00;8192.00;53010.17;0.025001;0.224760;0.010817;329977.80;
0.6;58;8192;40263525.00;8192.00;8192.00;52978.73;0.025218;0.227593;0.010964;330674.53;
0.6;59;8192;40263525.00;8192.00;8192.00;52974.70;0.024898;0.228776;0.010953;330102.17;
0.6;60;8192;40263525.00;8192.00;8192.00;53004.03;0.025199;0.231510;0.010966;330667.57;
0.6;61;8192;40263525.00;8192.00;8192.00;53050.60;0.024343;0.231258;0.010867;330197.13;
0.6;62;8192;40263525.00;8192.00;8192.00;52981.43;0.024784;0.233976;0.010881;330662.40;
0.6;63;8192;40263525.00;8192.00;8192.00;53041.47;0.024076;0.235583;0.011021;347160.57;
0.6;64;8192;40263525.00;8192.00;8192.00;53040.47;0.024036;0.235259;0.010973;333050.70;
