p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.4;50;1024;419239.00;1024.00;1024.00;4684.90;0.036979;0.790169;0.016992;5065.40;
0.4;51;1024;419239.00;1024.00;1024.00;4681.50;0.036328;0.791732;0.016692;5068.73;
0.4;52;1024;419239.00;1024.00;1024.00;4659.30;0.036491;0.788590;0.016569;5072.73;
0.4;53;1024;419239.00;1024.00;1024.00;4677.77;0.034701;0.791341;0.016689;5076.03;
0.4;54;1024;419239.00;1024.00;1024.00;4657.80;0.034424;0.787793;0.016438;5082.03;
0.4;55;1024;419239.00;1024.00;1024.00;4697.73;0.033659;0.791911;0.016631;4771.80;
0.4;56;1024;419239.00;1024.00;1024.00;4656.00;0.034521;0.786344;0.015780;4619.10;
0.4;57;1024;419239.00;1024.00;1024.00;4679.00;0.032373;0.788167;0.016052;4627.73;
0.4;58;1024;419239.00;1024.00;1024.00;4695.13;0.034001;0.789193;0.015843;5128.23;
0.4;59;1024;419239.00;1024.00;1024.00;4672.33;0.033577;0.784489;0.015903;5131.80;
0.4;60;1024;419239.00;1024.00;1024.00;4691.80;0.032747;0.785417;0.015408;5135.87;
0.4;61;1024;419239.00;1024.00;1024.00;4664.80;0.033122;0.784033;0.016120;5139.57;
0.4;62;1024;419239.00;1024.00;1024.00;4685.73;0.033952;0.784766;0.015427;5148.07;
0.4;63;1024;419239.00;1024.00;1024.00;4681.23;0.031657;0.785238;0.015307;5147.77;
0.4;64;1024;419239.00;1024.00;1024.00;4665.83;0.032178;0.783040;0.014846;5208.83;
0.4;2;2048;1677952.00;2048.00;2048.00;10889.33;0.114350;0.789275;0.091652;18044.30;
0.4;3;2048;1677952.00;2048.00;2048.00;10843.90;0.102973;0.784247;0.079767;17274.37;
0.4;4;2048;1677952.00;2048.00;2048.00;10883.50;0.092887;0.742374;0.067663;15587.40;
0.4;5;2048;1677952.00;2048.00;2048.00;10911.23;0.087698;0.747350;0.064537;15555.67;
0.4;6;2048;1677952.00;2048.00;2048.00;10861.37;0.083086;0.704877;0.055880;15519.17;
0.4;7;2048;1677952.00;2048.00;2048.00;10864.77;0.079491;0.735514;0.059357;15523.93;
0.4;8;2048;1677952.00;2048.00;2048.00;10873.57;0.073589;0.718355;0.053350;15521.03;
0.4;9;2048;1677952.00;2048.00;2048.00;10860.43;0.069931;0.698424;0.047948;17120.07;
0.4;10;2048;1677952.00;2048.00;2048.00;10868.87;0.067802;0.676860;0.044358;17115.47;
0.4;11;2048;1677952.00;2048.00;2048.00;10853.03;0.066796;0.661624;0.041742;15502.17;
0.4;12;2048;1677952.00;2048.00;2048.00;10888.83;0.065636;0.667844;0.041927;15512.97;
0.4;13;2048;1677952.00;2048.00;2048.00;10905.70;0.064122;0.701907;0.046658;15537.30;
0.4;14;2048;1677952.00;2048.00;2048.00;10888.07;0.060227;0.701739;0.044454;17138.53;
0.4;15;2048;1677952.00;2048.00;2048.00;10900.43;0.058417;0.697266;0.042595;15919.63;
0.4;16;2048;1677952.00;2048.00;2048.00;10877.50;0.056738;0.695369;0.040983;15569.17;
0.4;17;2048;1677952.00;2048.00;2048.00;10869.03;0.054856;0.690432;0.039206;15584.00;
0.4;18;2048;1677952.00;2048.00;2048.00;10882.10;0.054115;0.690728;0.037597;15637.67;
0.4;19;2048;1677952.00;2048.00;2048.00;10876.63;0.051563;0.687804;0.036459;15791.73;
0.4;20;2048;1677952.00;2048.00;2048.00;10865.00;0.049680;0.681340;0.035253;15651.87;
0.4;21;2048;1677952.00;2048.00;2048.00;10876.47;0.048199;0.678147;0.034140;15697.97;
0.4;22;2048;1677952.00;2048.00;2048.00;10880.40;0.048573;0.675342;0.033121;16394.13;
0.4;23;2048;1677952.00;2048.00;2048.00;10839.67;0.047285;0.670980;0.032228;15815.20;
0.4;24;2048;1677952.00;2048.00;2048.00;10864.63;0.045505;0.666973;0.031060;15733.43;
0.4;25;2048;1677952.00;2048.00;2048.00;10866.80;0.045139;0.661646;0.030652;15728.40;
0.4;26;2048;1677952.00;2048.00;2048.00;10866.03;0.044309;0.658048;0.029441;15729.47;
0.4;27;2048;1677952.00;2048.00;2048.00;10895.43;0.043595;0.654709;0.028625;17375.03;
0.4;28;2048;1677952.00;2048.00;2048.00;10861.07;0.043104;0.648058;0.028343;15860.53;
0.4;29;2048;1677952.00;2048.00;2048.00;10825.33;0.042372;0.642635;0.027587;15861.03;
0.4;30;2048;1677952.00;2048.00;2048.00;10854.97;0.042350;0.636466;0.027169;15899.13;
0.4;31;2048;1677952.00;2048.00;2048.00;10867.10;0.040449;0.633827;0.026118;15898.27;
0.4;32;2048;1677952.00;2048.00;2048.00;10867.00;0.040701;0.629853;0.025731;15952.67;
0.4;33;2048;1677952.00;2048.00;2048.00;10877.27;0.040734;0.624135;0.025327;15919.53;
0.4;34;2048;1677952.00;2048.00;2048.00;10877.27;0.040449;0.622941;0.024638;17390.67;
0.4;35;2048;1677952.00;2048.00;2048.00;10856.40;0.040468;0.622933;0.024352;15766.00;
0.4;36;2048;1677952.00;2048.00;2048.00;10828.93;0.039486;0.620747;0.023857;17430.03;
0.4;37;2048;1677952.00;2048.00;2048.00;10846.27;0.038281;0.622483;0.023507;15934.17;
0.4;38;2048;1677952.00;2048.00;2048.00;10913.73;0.039437;0.618164;0.022903;17419.23;
0.4;39;2048;1677952.00;2048.00;2048.00;10913.07;0.037901;0.621153;0.023184;17431.47;
0.4;40;2048;1677952.00;2048.00;2048.00;10862.17;0.038748;0.622770;0.022906;15971.10;
0.4;41;2048;1677952.00;2048.00;2048.00;10872.97;0.037736;0.630859;0.022809;15971.20;
0.4;42;2048;1677952.00;2048.00;2048.00;10885.37;0.038341;0.635805;0.022928;18631.23;
0.4;43;2048;1677952.00;2048.00;2048.00;10878.97;0.038363;0.643701;0.023078;17475.47;
0.4;44;2048;1677952.00;2048.00;2048.00;10862.53;0.036334;0.655824;0.023601;17520.17;
0.4;45;2048;1677952.00;2048.00;2048.00;10886.43;0.037221;0.669610;0.025346;17510.30;
0.4;46;2048;1677952.00;2048.00;2048.00;10897.87;0.036955;0.672201;0.025718;17754.40;
0.4;47;2048;1677952.00;2048.00;2048.00;10839.47;0.036222;0.672054;0.025474;16020.90;
0.4;48;2048;1677952.00;2048.00;2048.00;10874.67;0.036556;0.670182;0.024837;16063.67;
0.4;49;2048;1677952.00;2048.00;2048.00;10857.63;0.035173;0.670142;0.024847;16060.77;
0.4;50;2048;1677952.00;2048.00;2048.00;10861.83;0.035636;0.670866;0.024682;16095.63;
0.4;51;2048;1677952.00;2048.00;2048.00;10885.73;0.034334;0.667920;0.024548;16085.20;
0.4;52;2048;1677952.00;2048.00;2048.00;10881.70;0.033618;0.667464;0.024378;16214.37;
0.4;53;2048;1677952.00;2048.00;2048.00;10888.40;0.032943;0.669425;0.023973;16139.90;
0.4;54;2048;1677952.00;2048.00;2048.00;10901.53;0.032227;0.670337;0.024057;17621.33;
0.4;55;2048;1677952.00;2048.00;2048.00;10897.97;0.032406;0.668986;0.023875;15999.80;
0.4;56;2048;1677952.00;2048.00;2048.00;10873.20;0.032723;0.668595;0.023785;16157.67;
0.4;57;2048;1677952.00;2048.00;2048.00;10861.07;0.031901;0.667415;0.023770;16057.47;
0.4;58;2048;1677952.00;2048.00;2048.00;10855.07;0.031551;0.667814;0.023741;16050.30;
0.4;59;2048;1677952.00;2048.00;2048.00;10866.87;0.030566;0.668294;0.023503;17701.23;
0.4;60;2048;1677952.00;2048.00;2048.00;10881.83;0.030339;0.667863;0.023586;17812.97;
0.4;61;2048;1677952.00;2048.00;2048.00;10884.97;0.029989;0.667383;0.023448;17755.97;
0.4;62;2048;1677952.00;2048.00;2048.00;10888.80;0.030835;0.672241;0.023359;16499.97;
0.4;63;2048;1677952.00;2048.00;2048.00;10882.90;0.030811;0.669515;0.023137;17791.73;
0.4;64;2048;1677952.00;2048.00;2048.00;10842.20;0.029460;0.667643;0.022899;16352.27;
0.4;2;4096;6709382.00;4096.00;4096.00;25096.07;0.103816;0.583150;0.116371;59041.63;
0.4;3;4096;6709382.00;4096.00;4096.00;25124.23;0.093053;0.583273;0.099981;58538.07;
0.4;4;4096;6709382.00;4096.00;4096.00;25149.27;0.086975;0.624087;0.097997;58290.40;
0.4;5;4096;6709382.00;4096.00;4096.00;25103.60;0.079983;0.535065;0.084100;58667.33;
0.4;6;4096;6709382.00;4096.00;4096.00;25176.30;0.074744;0.599801;0.082145;58605.00;
0.4;7;4096;6709382.00;4096.00;4096.00;25137.63;0.071158;0.543712;0.072279;58168.03;
0.4;8;4096;6709382.00;4096.00;4096.00;25129.70;0.070015;0.557652;0.077567;58094.97;
0.4;9;4096;6709382.00;4096.00;4096.00;25125.37;0.065561;0.559811;0.073189;58172.77;
0.4;10;4096;6709382.00;4096.00;4096.00;25126.90;0.061890;0.577351;0.069656;58235.57;
0.4;11;4096;6709382.00;4096.00;4096.00;25199.77;0.058653;0.579180;0.066338;58323.93;
0.4;12;4096;6709382.00;4096.00;4096.00;25116.00;0.057838;0.550277;0.061667;58918.43;
0.4;13;4096;6709382.00;4096.00;4096.00;25102.07;0.056027;0.516275;0.058021;64180.83;
0.4;14;4096;6709382.00;4096.00;4096.00;25124.87;0.055560;0.490740;0.054949;58474.77;
0.4;15;4096;6709382.00;4096.00;4096.00;25136.87;0.054886;0.481511;0.053597;59596.47;
0.4;16;4096;6709382.00;4096.00;4096.00;25132.80;0.054243;0.518869;0.059096;58912.13;
0.4;17;4096;6709382.00;4096.00;4096.00;25136.07;0.051917;0.529221;0.057623;61588.43;
0.4;18;4096;6709382.00;4096.00;4096.00;25177.10;0.050209;0.536135;0.056584;58298.37;
0.4;19;4096;6709382.00;4096.00;4096.00;25161.07;0.049064;0.533507;0.055344;58795.23;
0.4;20;4096;6709382.00;4096.00;4096.00;25159.40;0.047180;0.543118;0.055286;58804.03;
0.4;21;4096;6709382.00;4096.00;4096.00;25114.30;0.045486;0.541885;0.053740;58827.27;
0.4;22;4096;6709382.00;4096.00;4096.00;25101.13;0.044130;0.542594;0.052868;58419.40;
0.4;23;4096;6709382.00;4096.00;4096.00;25173.63;0.043179;0.546408;0.051988;58457.53;
0.4;24;4096;6709382.00;4096.00;4096.00;25137.60;0.042239;0.549874;0.051550;60066.17;
0.4;25;4096;6709382.00;4096.00;4096.00;25159.70;0.041345;0.549377;0.050871;59019.17;
0.4;26;4096;6709382.00;4096.00;4096.00;25140.83;0.040492;0.542017;0.050216;58984.83;
0.4;27;4096;6709382.00;4096.00;4096.00;25098.73;0.039836;0.549183;0.049699;58710.90;
0.4;28;4096;6709382.00;4096.00;4096.00;25099.63;0.038684;0.550797;0.049269;59560.03;
0.4;29;4096;6709382.00;4096.00;4096.00;25141.87;0.038155;0.553172;0.048317;58970.20;
0.4;30;4096;6709382.00;4096.00;4096.00;25101.20;0.037497;0.556113;0.048580;62768.37;
0.4;31;4096;6709382.00;4096.00;4096.00;25119.93;0.036180;0.558849;0.047817;59508.50;
0.4;32;4096;6709382.00;4096.00;4096.00;25112.77;0.036198;0.563515;0.047218;59379.20;
0.4;33;4096;6709382.00;4096.00;4096.00;25127.63;0.036001;0.563154;0.047061;59325.60;
0.4;34;4096;6709382.00;4096.00;4096.00;25086.40;0.035381;0.560775;0.046268;59345.90;
0.4;35;4096;6709382.00;4096.00;4096.00;25166.27;0.034363;0.559134;0.045664;59338.70;
0.4;36;4096;6709382.00;4096.00;4096.00;25129.50;0.033713;0.558514;0.045297;59401.40;
0.4;37;4096;6709382.00;4096.00;4096.00;25181.97;0.033790;0.557530;0.044601;59369.17;
0.4;38;4096;6709382.00;4096.00;4096.00;25177.63;0.033204;0.554523;0.044289;59183.67;
0.4;39;4096;6709382.00;4096.00;4096.00;25155.83;0.032928;0.549379;0.043468;58987.37;
0.4;40;4096;6709382.00;4096.00;4096.00;25137.07;0.033057;0.541863;0.042619;59047.03;
0.4;41;4096;6709382.00;4096.00;4096.00;25183.17;0.032518;0.535181;0.041616;59126.10;
0.4;42;4096;6709382.00;4096.00;4096.00;25141.67;0.031959;0.525819;0.040898;59274.37;
0.4;43;4096;6709382.00;4096.00;4096.00;25113.13;0.031978;0.520774;0.039684;62752.63;
0.4;44;4096;6709382.00;4096.00;4096.00;25079.23;0.032312;0.513154;0.039003;63061.50;
0.4;45;4096;6709382.00;4096.00;4096.00;25130.50;0.031038;0.504685;0.038906;59807.77;
0.4;46;4096;6709382.00;4096.00;4096.00;25146.10;0.030923;0.497804;0.038203;61863.10;
0.4;47;4096;6709382.00;4096.00;4096.00;25148.47;0.030792;0.494226;0.037650;59146.17;
0.4;48;4096;6709382.00;4096.00;4096.00;25151.07;0.030089;0.487189;0.037379;59600.00;
0.4;49;4096;6709382.00;4096.00;4096.00;25146.97;0.030682;0.481632;0.036749;59080.10;
0.4;50;4096;6709382.00;4096.00;4096.00;25114.77;0.030305;0.476645;0.036504;59105.70;
0.4;51;4096;6709382.00;4096.00;4096.00;25157.73;0.030594;0.473446;0.035646;59040.10;
0.4;52;4096;6709382.00;4096.00;4096.00;25157.30;0.030249;0.469439;0.035007;59101.80;
0.4;53;4096;6709382.00;4096.00;4096.00;25104.17;0.030028;0.466111;0.034658;59083.43;
0.4;54;4096;6709382.00;4096.00;4096.00;25166.37;0.029179;0.460254;0.034062;59092.50;
0.4;55;4096;6709382.00;4096.00;4096.00;25140.33;0.029671;0.456458;0.033485;59203.40;
0.4;56;4096;6709382.00;4096.00;4096.00;25114.57;0.029499;0.458815;0.033225;59363.57;
0.4;57;4096;6709382.00;4096.00;4096.00;25148.73;0.028992;0.457902;0.033032;59408.40;
0.4;58;4096;6709382.00;4096.00;4096.00;25187.57;0.029008;0.457147;0.032589;64173.10;
0.4;59;4096;6709382.00;4096.00;4096.00;25150.57;0.028844;0.458691;0.032551;61048.73;
0.4;60;4096;6709382.00;4096.00;4096.00;25156.80;0.029154;0.462737;0.032504;59822.63;
0.4;61;4096;6709382.00;4096.00;4096.00;25124.87;0.028596;0.469675;0.032811;59386.87;
0.4;62;4096;6709382.00;4096.00;4096.00;25160.17;0.029270;0.474909;0.033311;59161.07;
0.4;63;4096;6709382.00;4096.00;4096.00;25188.30;0.028035;0.482757;0.033761;59332.13;
0.4;64;4096;6709382.00;4096.00;4096.00;25153.97;0.027934;0.491667;0.034830;59723.93;
0.4;2;8192;26835878.00;8192.00;8192.00;52814.40;0.095190;0.401162;0.089481;230153.67;
0.4;3;8192;26835878.00;8192.00;8192.00;52715.83;0.085479;0.392912;0.072965;227014.57;
0.4;4;8192;26835878.00;8192.00;8192.00;52816.77;0.078599;0.398433;0.063888;229745.53;
0.4;5;8192;26835878.00;8192.00;8192.00;52763.33;0.073184;0.398007;0.059508;222826.07;
0.4;6;8192;26835878.00;8192.00;8192.00;52737.07;0.070235;0.334948;0.052133;222376.93;
0.4;7;8192;26835878.00;8192.00;8192.00;52777.47;0.065505;0.375682;0.050285;228967.73;
0.4;8;8192;26835878.00;8192.00;8192.00;52771.93;0.062100;0.388104;0.047532;222480.03;
0.4;9;8192;26835878.00;8192.00;8192.00;52766.43;0.060871;0.295990;0.041248;222458.07;
0.4;10;8192;26835878.00;8192.00;8192.00;52676.63;0.058528;0.315098;0.043482;222318.43;
0.4;11;8192;26835878.00;8192.00;8192.00;52726.30;0.055641;0.324949;0.040122;224171.30;
0.4;12;8192;26835878.00;8192.00;8192.00;52794.83;0.052977;0.339758;0.037910;224223.43;
0.4;13;8192;26835878.00;8192.00;8192.00;52750.87;0.050815;0.351400;0.035821;224591.67;
0.4;14;8192;26835878.00;8192.00;8192.00;52761.13;0.048987;0.362851;0.034868;222369.40;
0.4;15;8192;26835878.00;8192.00;8192.00;52754.90;0.048138;0.369367;0.034409;222581.17;
0.4;16;8192;26835878.00;8192.00;8192.00;52815.10;0.047443;0.374372;0.034460;222898.67;
0.4;17;8192;26835878.00;8192.00;8192.00;52774.27;0.046868;0.361949;0.034922;223079.30;
0.4;18;8192;26835878.00;8192.00;8192.00;52875.20;0.045982;0.310796;0.033450;222665.07;
0.4;19;8192;26835878.00;8192.00;8192.00;52728.57;0.045829;0.280294;0.030298;222820.50;
0.4;20;8192;26835878.00;8192.00;8192.00;52779.97;0.045574;0.286159;0.030734;222739.17;
0.4;21;8192;26835878.00;8192.00;8192.00;52738.57;0.044270;0.294443;0.031926;222790.50;
0.4;22;8192;26835878.00;8192.00;8192.00;52722.97;0.042411;0.295297;0.030848;222746.47;
0.4;23;8192;26835878.00;8192.00;8192.00;52712.17;0.041568;0.297730;0.030048;223030.63;
0.4;24;8192;26835878.00;8192.00;8192.00;52749.70;0.040705;0.298347;0.029103;222708.80;
0.4;25;8192;26835878.00;8192.00;8192.00;52780.27;0.039555;0.302425;0.028433;232198.40;
0.4;26;8192;26835878.00;8192.00;8192.00;52753.97;0.038567;0.304230;0.027640;222892.60;
0.4;27;8192;26835878.00;8192.00;8192.00;52733.57;0.037606;0.305239;0.026825;224825.07;
0.4;28;8192;26835878.00;8192.00;8192.00;52754.37;0.036851;0.306422;0.026186;222789.13;
0.4;29;8192;26835878.00;8192.00;8192.00;52819.83;0.035992;0.309864;0.025522;224908.40;
0.4;30;8192;26835878.00;8192.00;8192.00;52721.17;0.035633;0.311391;0.024945;233434.07;
0.4;31;8192;26835878.00;8192.00;8192.00;52715.80;0.034311;0.312491;0.024528;225081.50;
0.4;32;8192;26835878.00;8192.00;8192.00;52707.53;0.033915;0.314213;0.023898;226213.37;
0.4;33;8192;26835878.00;8192.00;8192.00;52741.20;0.032926;0.315653;0.023407;225017.87;
0.4;34;8192;26835878.00;8192.00;8192.00;52741.70;0.032809;0.317940;0.022958;225315.43;
0.4;35;8192;26835878.00;8192.00;8192.00;52727.53;0.032257;0.320656;0.022554;225296.77;
0.4;36;8192;26835878.00;8192.00;8192.00;52737.37;0.031492;0.323016;0.022046;231984.27;
0.4;37;8192;26835878.00;8192.00;8192.00;52862.03;0.031018;0.326327;0.021785;223470.43;
0.4;38;8192;26835878.00;8192.00;8192.00;52717.83;0.030555;0.327057;0.021473;223766.30;
0.4;39;8192;26835878.00;8192.00;8192.00;52773.70;0.030137;0.328578;0.020867;223777.10;
0.4;40;8192;26835878.00;8192.00;8192.00;52709.83;0.029834;0.332125;0.020617;224145.77;
0.4;41;8192;26835878.00;8192.00;8192.00;52758.83;0.029367;0.334337;0.020348;223965.03;
0.4;42;8192;26835878.00;8192.00;8192.00;52784.67;0.028931;0.337047;0.020187;224156.30;
0.4;43;8192;26835878.00;8192.00;8192.00;52714.53;0.028649;0.336905;0.019994;225976.93;
0.4;44;8192;26835878.00;8192.00;8192.00;52764.40;0.028333;0.342353;0.019719;230490.47;
0.4;45;8192;26835878.00;8192.00;8192.00;52739.47;0.027995;0.342784;0.019202;225972.80;
0.4;46;8192;26835878.00;8192.00;8192.00;52813.87;0.027698;0.345709;0.019130;224286.37;
0.4;47;8192;26835878.00;8192.00;8192.00;52796.67;0.027307;0.344611;0.018786;226390.43;
0.4;48;8192;26835878.00;8192.00;8192.00;52823.70;0.027247;0.347483;0.018810;230295.33;
0.4;49;8192;26835878.00;8192.00;8192.00;52732.03;0.026762;0.348141;0.018596;224140.90;
0.4;50;8192;26835878.00;8192.00;8192.00;52784.80;0.026722;0.349004;0.018540;224286.63;
0.4;51;8192;26835878.00;8192.00;8192.00;52791.80;0.026232;0.350654;0.018527;224427.47;
0.4;52;8192;26835878.00;8192.00;8192.00;52810.63;0.026121;0.352129;0.018556;226349.03;
0.4;53;8192;26835878.00;8192.00;8192.00;52750.60;0.025892;0.353042;0.018481;226428.03;
0.4;54;8192;26835878.00;8192.00;8192.00;52789.37;0.025532;0.354933;0.018674;224425.43;
0.4;55;8192;26835878.00;8192.00;8192.00;52854.63;0.025460;0.356323;0.018590;226316.00;
0.4;56;8192;26835878.00;8192.00;8192.00;52822.73;0.025575;0.355697;0.018586;224766.20;
0.4;57;8192;26835878.00;8192.00;8192.00;52734.03;0.024875;0.357278;0.018809;225016.53;
0.4;58;8192;26835878.00;8192.00;8192.00;52741.53;0.024785;0.358994;0.018968;225165.67;
0.4;59;8192;26835878.00;8192.00;8192.00;52773.73;0.024687;0.359022;0.019096;225161.47;
0.4;60;8192;26835878.00;8192.00;8192.00;52796.03;0.024674;0.361226;0.019236;225207.07;
0.4;61;8192;26835878.00;8192.00;8192.00;52764.33;0.024379;0.359903;0.019270;231132.13;
0.4;62;8192;26835878.00;8192.00;8192.00;52778.07;0.024511;0.360485;0.019426;226945.63;
0.4;63;8192;26835878.00;8192.00;8192.00;52779.27;0.024198;0.361652;0.019632;227043.53;
0.4;64;8192;26835878.00;8192.00;8192.00;52686.27;0.023733;0.360358;0.019694;227205.37;
